chrom,ID,start,end,strand,nTSS,nTags,tsrwidth
chr12,TEX49,49110489,49110490,-,2,22,2
chr12,RND1,49245924,49245946,-,4,71,23
chr12,WNT10B,49351247,49351275,-,5,92,29
chr12,C1QL4,49717038,49717054,+,2,31,17
chr12,FAM186B,49961915,49961925,-,2,20,11
chr12,TMBIM6,50135335,50135357,+,11,744,23
chr12,LETMD1,51442110,51442110,+,1,33,1
chr12,CSRNP2,51442110,51442110,+,1,33,1
chr12,SMAGP,51632569,51632672,+,23,1357,104
chr12,CELA1,51717938,51717938,-,1,14,1
chr12,KRT81,52673155,52673155,-,1,19,1
chr12,CSAD,53547037,53547049,+,9,835,13
chr12,RARG,53601035,53601035,-,1,12,1
chr12,MFSD5,53645879,53645879,+,1,11,1
chr12,ESPL1,53645879,53645879,+,1,11,1
chr12,C12orf10,53689309,53689346,+,12,420,38
chr12,AAAS,53689309,53689346,+,12,420,38
chr12,SP7,53715344,53715394,-,3,36,51
chr12,PCBP2,53835514,53835550,+,22,740,37
chr12,HNRNPA1,54673877,54673920,-,19,445,44
chr12,NFE2,54674490,54674539,+,25,963,50
chr12,NFE2,54673877,54673920,-,19,445,44
chr12,ITGA5,54778507,54778517,-,3,65,11
chr12,NCKAP1L,54891502,54891565,+,30,1000,64
chr12,ITGA7,56075501,56075526,+,7,168,26
chr12,RDH5,56109818,56109861,+,4,51,44
chr12,CD63,56109818,56109861,+,4,51,44
chr12,GDF11,56122783,56122794,-,8,765,12
chr12,ORMDL2,56211496,56211510,-,8,173,15
chr12,DNAJC14,56211825,56211828,+,2,45,4
chr12,DNAJC14,56211496,56211510,-,8,173,15
chr12,MMP19,56211825,56211828,+,2,45,4
chr12,MMP19,56211496,56211510,-,8,173,15
chr12,MMP19,56223335,56223335,-,1,12,1
chr12,DGKA,56321674,56321678,-,2,29,5
chr12,CDK2,56360580,56360614,+,2,25,35
chr12,RAB5B,56360580,56360614,+,2,25,35
chr12,RPL41,56498321,56498408,+,40,964,88
chr12,ZC3H10,56498321,56498408,+,40,964,88
chr12,ZC3H10,56510399,56510420,+,9,799,22
chr12,ESYT1,56510399,56510420,+,9,799,22
chr12,SMARCC2,56552141,56552157,+,12,560,17
chr12,RNF41,56583257,56583266,-,2,21,10
chr12,SLC39A5,56618126,56618128,+,2,31,3
chr12,ANKRD52,56618126,56618128,+,2,31,3
chr12,CNPY2,56694089,56694175,-,25,561,87
chr12,PAN2,56694089,56694175,-,25,561,87
chr12,PAN2,56709659,56709659,-,1,11,1
chr12,PAN2,56709715,56709772,-,5,92,58
chr12,PAN2,56709813,56709830,-,2,23,18
chr12,APOF,56753891,56753891,-,1,16,1
chr12,MIP,56843190,56843190,-,1,18,1
chr12,SPRYD4,56862362,56862362,+,1,12,1
chr12,SPRYD4,56843190,56843190,-,1,18,1
chr12,GLS2,56862362,56862362,+,1,12,1
chr12,RBMS2,56904724,56904730,+,4,114,7
chr12,ATP5F1B,57024110,57024110,-,1,49,1
chr12,PTGES3,57039761,57039782,-,14,1977,22
chr12,PRIM1,57119054,57119140,-,50,2667,87
chr12,HSD17B6,57146101,57146143,-,10,204,43
chr12,NAB2,57472546,57472548,-,3,34,3
chr12,STAT6,57472546,57472548,-,3,34,3
chr12,LRP1,57505142,57505144,-,3,42,3
chr12,SHMT2,57623478,57623526,+,12,319,49
chr12,NDUFA4L2,57623478,57623526,+,12,319,49
chr12,STAC3,57623478,57623526,+,12,319,49
chr12,R3HDM2,57642920,57642939,-,4,50,20
chr12,MARS1,57871650,57871650,-,1,16,1
chr12,MBD6,57914294,57914294,-,1,23,1
chr12,DCTN2,57914294,57914294,-,1,23,1
chr12,KIF5A,57940953,57940975,-,5,61,23
chr12,MARCHF9,58146079,58146156,-,14,276,78
chr12,CYP27B1,58146079,58146156,-,14,276,78
chr12,METTL1,58146079,58146156,-,14,276,78
chr12,EEF1AKMT3,58165888,58165888,-,1,15,1
chr12,TSFM,58165888,58165888,-,1,15,1
chr12,ATP23,58335350,58335350,+,1,17,1
chr12,ATP23,58329799,58329831,-,3,62,33
chr12,USP15,62654164,62654185,+,4,77,22
chr12,MON2,62860606,62860606,+,1,18,1
chr12,XPOT,64798172,64798172,+,1,15,1
chr12,TBK1,64845900,64845900,+,1,10,1
chr12,WIF1,65442354,65442362,+,2,25,9
chr12,LEMD3,65563363,65563363,+,1,12,1
chr12,TMBIM4,66524525,66524535,-,9,242,11
chr12,IRAK3,66563734,66563805,-,20,401,72
chr12,MDM2,69201957,69202004,+,6,84,48
chr12,MDM2,69202803,69202804,+,2,47,2
chr12,CPM,69234644,69234644,+,1,34,1
chr12,YEATS4,69742134,69742167,+,13,1055,34
chr12,CCT2,69979220,69979248,+,14,610,29
chr12,CNOT2,70637212,70637225,+,6,152,14
chr12,TBC1D15,72233539,72233539,+,1,41,1
chr12,GLIPR1,75874535,75874535,+,1,30,1
chr12,KRR1,75874535,75874535,+,1,30,1
chr12,ZDHHC17,77158038,77158038,+,1,11,1
chr12,METTL25,82752166,82752178,-,5,110,13
chr12,RASSF9,86188980,86188980,+,1,15,1
chr12,CEP290,88429312,88429314,+,3,53,3
chr12,NUDT4,93771700,93771705,+,6,249,6
chr12,METAP2,95867869,95867869,+,1,13,1
chr12,CCDC38,96252716,96252782,+,24,800,67
chr12,APAF1,99038566,99038566,-,1,14,1
chr12,PARPBP,102513870,102513870,-,1,13,1
chr12,C12orf73,104324157,104324214,+,22,2834,58
chr12,C12orf73,104324269,104324270,+,2,53,2
chr12,TDG,104359623,104359623,+,1,11,1
chr12,TXNRD1,104680767,104680810,+,4,128,44
chr12,EID3,104680767,104680810,+,4,128,44
chr12,WASHC4,105501509,105501509,+,1,17,1
chr12,PWP1,108079576,108079587,+,2,30,12
chr12,ISCU,108954941,108954951,-,6,105,11
chr12,CORO1C,109027566,109027617,-,5,63,52
chr12,UNG,109535399,109535409,+,5,82,11
chr12,ACACB,109535399,109535409,+,5,82,11
chr12,UBE3B,109915105,109915105,-,1,10,1
chr12,TCHP,110338091,110338091,+,1,11,1
chr12,ANKRD13A,110437235,110437235,+,1,24,1
chr12,ANKRD13A,110434128,110434128,-,1,10,1
chr12,ANKRD13A,110434173,110434173,-,1,23,1
chr12,ARPC3,110868188,110868190,-,3,46,3
chr12,GPN3,110888103,110888165,-,54,2123,63
chr12,FAM216A,110898770,110898770,+,1,12,1
chr12,FAM216A,110888103,110888165,-,54,2123,63
chr12,FAM216A,110906062,110906062,-,1,20,1
chr12,RAD9B,110939880,110939919,-,16,303,40
chr12,MAPKAPK5,112279721,112279734,-,2,22,14
chr12,ERP29,112450969,112450969,-,1,10,1
chr12,NAA25,112451229,112451257,+,16,588,29
chr12,NAA25,112450969,112450969,-,1,10,1
chr12,TRAFD1,112546587,112546587,-,1,21,1
chr12,PTPN11,112856751,112856751,+,1,24,1
chr12,PTPN11,112847379,112847442,-,15,299,64
chr12,RITA1,113623526,113623526,+,1,16,1
chr12,RITA1,113623270,113623283,-,5,105,14
chr12,IQCD,113623526,113623526,+,1,16,1
chr12,IQCD,113623270,113623283,-,5,105,14
chr12,WSB2,118454508,118454570,+,6,79,63
chr12,VSIG10,118498984,118498984,-,1,21,1
chr12,TAOK3,118573899,118573964,+,12,213,66
chr12,SUDS3,118796921,118796928,-,3,67,8
chr12,SUDS3,118810619,118810619,-,1,22,1
chr12,SUDS3,118810712,118810712,-,1,14,1
chr12,GCN1,120554557,120554571,-,2,31,15
chr12,RPLP0,120632512,120632518,-,3,73,7
chr12,PXN,120632512,120632518,-,3,73,7
chr12,PXN,120638906,120638916,-,11,1970,11
chr12,SIRT4,120729704,120729708,-,5,392,5
chr12,SIRT4,120731039,120731040,-,2,50,2
chr12,TRIAP1,120875892,120875923,+,14,1022,32
chr12,GATC,120875892,120875923,+,14,1022,32
chr12,GATC,120884184,120884187,-,4,55,4
chr12,SRSF9,120884184,120884187,-,4,55,4
chr12,COQ5,120933884,120933920,+,12,1334,37
chr12,RNF10,120966954,120966961,-,3,66,8
chr12,CABP1,121078954,121078954,+,1,12,1
chr12,MLEC,121124938,121124975,+,20,554,38
chr12,UNC119B,121148261,121148261,+,1,11,1
chr12,ACADS,121148261,121148261,+,1,11,1
chr12,OASL,121454290,121454290,-,1,17,1
chr12,MLXIP,122516662,122516662,+,1,17,1
chr12,RSRC2,122985398,122985398,-,1,10,1
chr12,KNTC1,123011482,123011520,-,5,113,39
chr12,PITPNM2,123465225,123465267,+,16,305,43
chr12,PITPNM2,123466313,123466313,+,1,13,1
chr12,C12orf65,123718005,123718005,+,1,10,1
chr12,C12orf65,123717688,123717688,-,1,12,1
chr12,DDX55,124069078,124069107,+,14,510,30
chr12,DDX55,124082412,124082412,+,1,14,1
chr12,GTF2H3,124118194,124118209,-,2,22,16
chr12,ATP6V0A2,124196900,124196900,+,1,12,1
chr12,ZNF664,124457378,124457378,-,1,10,1
chr12,ZNF664-RFLNA,124457378,124457378,-,1,10,1
chr12,PUS1,132413814,132413821,+,2,41,8
chr12,NOC4L,132629002,132629002,+,1,10,1
chr12,PXMP2,133263928,133263928,-,1,19,1
chr12,PGAM5,133287428,133287428,+,1,24,1
chr12,ANKLE2,133287428,133287428,+,1,24,1
chr12,CHFR,133402265,133402277,+,8,1037,13
chr13,XPO4,21348100,21348100,-,1,15,1
chr13,SKA3,21714679,21714733,+,13,504,55
chr13,MRPL57,21750686,21750716,-,6,84,31
chr13,RPL21,27825397,27825397,-,1,11,1
chr13,RASL11A,27825688,27825714,+,9,591,27
chr13,RASL11A,27844967,27844967,+,1,15,1
chr13,RASL11A,27825397,27825397,-,1,11,1
chr13,MTIF3,27998748,27998810,+,14,313,63
chr13,FRY,32605777,32605777,+,1,13,1
chr13,CCNA1,37006632,37006632,+,1,26,1
chr13,EXOSC8,37573464,37573464,-,1,10,1
chr13,SUPT20H,37574919,37574926,+,8,183,8
chr13,SUPT20H,37573464,37573464,-,1,10,1
chr13,SLC25A15,41363747,41363747,+,1,11,1
chr13,SLC25A15,41345305,41345326,-,2,38,22
chr13,GPALPP1,45563673,45563673,+,1,14,1
chr13,GPALPP1,45563606,45563606,-,1,11,1
chr13,CPB2,46626860,46626881,-,4,50,22
chr13,NUDT15,48611862,48611862,+,1,19,1
chr13,ARL11,50202643,50202643,+,1,14,1
chr13,KPNA3,50265593,50265625,-,10,184,33
chr13,KCNRG,50571189,50571211,+,2,21,23
chr13,KCNRG,50588448,50588448,-,1,12,1
chr13,DLEU7,51381935,51381935,+,1,10,1
chr13,DLEU7,51396091,51396091,+,1,10,1
chr13,UTP14C,52586547,52586547,+,1,11,1
chr13,CKAP2,53029596,53029639,+,8,134,44
chr13,CKAP2,53024765,53024769,-,2,38,5
chr13,HNRNPA1L2,53191421,53191421,-,1,31,1
chr13,SUGT1,53216566,53216574,+,5,94,9
chr13,MZT1,73277790,73277797,+,4,270,8
chr13,BORA,73301747,73301783,-,10,161,37
chr13,PIBF1,73356271,73356271,+,1,11,1
chr13,PIBF1,73356036,73356036,-,1,15,1
chr13,PIBF1,73356082,73356082,-,1,16,1
chr13,UCHL3,76111952,76111986,-,11,263,35
chr13,CLN5,77556070,77556071,-,2,53,2
chr13,MYCBP2,77601294,77601302,-,2,30,9
chr13,GPR180,95248406,95248406,-,1,15,1
chr13,ZIC2,100633454,100633454,+,1,10,1
chr13,ZIC2,100634038,100634038,+,1,11,1
chr13,POGLUT2,103426092,103426136,-,3,52,45
chr13,ING1,111358443,111358463,-,5,88,21
chr13,CUL4A,113862964,113862964,-,1,10,1
chr13,GAS6,114518582,114518582,+,1,12,1
chr14,OR4Q3,20198416,20198419,-,3,46,4
chr14,PARP2,20801437,20801449,-,5,97,13
chr14,PARP2,20811567,20811570,-,3,49,4
chr14,APEX1,20922949,20922971,-,2,34,23
chr14,PIP4P1,20923350,20923432,+,21,772,83
chr14,PIP4P1,20923687,20923718,+,9,165,32
chr14,PIP4P1,20922949,20922971,-,2,34,23
chr14,PNP,20923350,20923432,+,21,772,83
chr14,PNP,20923687,20923718,+,9,165,32
chr14,PNP,20922949,20922971,-,2,34,23
chr14,PNP,20929593,20929593,-,1,14,1
chr14,RNASE3,21359520,21359561,+,10,1256,42
chr14,RNASE2,21423518,21423518,+,1,10,1
chr14,SLC39A2,21458139,21458156,+,3,34,18
chr14,TPPP2,21493220,21493220,-,1,11,1
chr14,RNASE13,21493220,21493220,-,1,11,1
chr14,RNASE7,21493220,21493220,-,1,11,1
chr14,RPGRIP1,21737575,21737601,-,15,1337,27
chr14,CHD8,21852161,21852178,-,6,118,18
chr14,METTL3,21963342,21963342,-,1,15,1
chr14,ABHD4,23058090,23058139,-,22,562,50
chr14,SLC7A7,23235891,23235903,+,9,289,13
chr14,MRPL52,23284643,23284644,-,2,27,2
chr14,MMP14,23299094,23299110,+,11,313,17
chr14,LRP10,23340949,23340949,+,1,11,1
chr14,REM2,23340949,23340949,+,1,11,1
chr14,PRMT5,23372663,23372663,+,1,13,1
chr14,PRMT5,23372677,23372677,-,1,10,1
chr14,PRMT5,23388356,23388370,-,4,103,15
chr14,HAUS4,23398574,23398585,-,3,60,12
chr14,PSMB11,23504093,23504113,-,11,246,21
chr14,CDH24,23504093,23504113,-,11,246,21
chr14,C14orf119,23564328,23564357,-,11,181,30
chr14,LMLN2,23564734,23564748,+,2,28,15
chr14,LMLN2,23564328,23564357,-,11,181,30
chr14,PABPN1,23790663,23790674,+,10,321,12
chr14,NGDN,23938912,23938912,+,1,15,1
chr14,DHRS4,24422979,24422979,+,1,26,1
chr14,DHRS4L2,24458100,24458138,+,3,55,39
chr14,DHRS4L1,24458100,24458138,+,3,55,39
chr14,EMC9,24605367,24605440,+,26,646,74
chr14,PSME2,24605367,24605440,+,26,646,74
chr14,RNF31,24605367,24605440,+,26,646,74
chr14,RNF31,24615811,24615829,-,12,650,19
chr14,IRF9,24616707,24616709,+,2,32,3
chr14,IRF9,24615811,24615829,-,12,650,19
chr14,REC8,24630502,24630502,+,1,11,1
chr14,IPO4,24630502,24630502,+,1,11,1
chr14,TM9SF1,24658003,24658028,-,5,82,26
chr14,TSSK4,24658003,24658028,-,5,82,26
chr14,MDP1,24682686,24682696,-,3,64,11
chr14,NEDD8-MDP1,24682686,24682696,-,3,64,11
chr14,NEDD8,24682686,24682696,-,3,64,11
chr14,GMPR2,24702135,24702135,+,1,18,1
chr14,GMPR2,24682686,24682696,-,3,64,11
chr14,GMPR2,24701554,24701578,-,9,246,25
chr14,TINF2,24702135,24702135,+,1,18,1
chr14,TINF2,24701554,24701578,-,9,246,25
chr14,TGM1,24702135,24702135,+,1,18,1
chr14,TGM1,24701554,24701578,-,9,246,25
chr14,NFATC4,24835588,24835588,-,1,10,1
chr14,KHNYN,24899160,24899160,+,1,12,1
chr14,SDR39U1,24899160,24899160,+,1,12,1
chr14,G2E3,31028364,31028364,+,1,20,1
chr14,NPAS3,33408034,33408034,-,1,38,1
chr14,SPTSSA,34897816,34897816,+,1,45,1
chr14,SNX6,35015926,35015926,+,1,10,1
chr14,SNX6,35025596,35025596,-,1,18,1
chr14,CFL2,35163360,35163365,+,6,245,6
chr14,BAZ1A,35210110,35210110,-,1,38,1
chr14,PRORP,35591758,35591758,+,1,25,1
chr14,NFKBIA,35858345,35858351,-,2,26,7
chr14,PAX9,37120824,37120824,-,1,12,1
chr14,PNN,39639537,39639537,-,1,12,1
chr14,FANCM,45603681,45603684,-,4,106,4
chr14,LRR1,50053298,50053300,+,3,127,3
chr14,LRR1,50053081,50053114,-,22,3372,34
chr14,MGAT2,50087317,50087360,-,36,1120,44
chr14,DNAAF2,50087517,50087536,+,6,90,20
chr14,DNAAF2,50087317,50087360,-,36,1120,44
chr14,KLHDC1,50154931,50154932,-,2,47,2
chr14,L2HGDH,50698296,50698296,-,1,13,1
chr14,NID2,52456232,52456310,+,17,381,79
chr14,BMP4,54404660,54404662,+,3,49,3
chr14,SOCS4,55493954,55493954,+,1,12,1
chr14,SOCS4,55493790,55493817,-,2,25,28
chr14,LGALS3,55595967,55595970,+,3,52,4
chr14,DLGAP5,55595967,55595970,+,3,52,4
chr14,FBXO34,55738139,55738139,+,1,12,1
chr14,TBPL2,55878548,55878548,-,1,12,1
chr14,TMEM260,57046516,57046516,+,1,10,1
chr14,AP5M1,57735558,57735558,-,1,12,1
chr14,AP5M1,57735613,57735616,-,2,22,4
chr14,NAA30,57857304,57857304,+,1,13,1
chr14,ARID4A,58764833,58764857,-,3,46,25
chr14,KIAA0586,58894437,58894447,+,3,49,11
chr14,KIAA0586,58893892,58893915,-,4,60,24
chr14,JKAMP,59951226,59951235,+,3,59,10
chr14,SIX1,61093841,61093847,+,7,99,7
chr14,HIF1A,62162231,62162238,+,3,62,8
chr14,MTHFD1,64855024,64855071,+,8,133,48
chr14,ZBTB1,64971488,64971488,+,1,11,1
chr14,SPTB,65224619,65224619,+,1,13,1
chr14,MPP5,67708039,67708039,-,1,10,1
chr14,EIF2S1,67826519,67826521,-,2,22,3
chr14,PLEK2,67852396,67852396,+,1,18,1
chr14,RDH11,68141330,68141352,-,7,119,23
chr14,RDH12,68162450,68162476,-,2,28,27
chr14,ERH,69829901,69829901,+,1,15,1
chr14,SLC39A9,69864982,69865052,-,35,1052,71
chr14,SUSD6,70078313,70078313,+,1,15,1
chr14,SLC10A1,70233829,70233863,+,11,881,35
chr14,SYNJ2BP,70826374,70826400,-,8,124,27
chr14,NUMB,73741398,73741398,+,1,11,1
chr14,HEATR4,73925252,73925252,-,1,29,1
chr14,PTGR2,74318650,74318650,+,1,11,1
chr14,ZNF410,74353562,74353562,+,1,26,1
chr14,LIN52,74551659,74551659,+,1,13,1
chr14,ISCA2,74960468,74960468,+,1,14,1
chr14,ISCA2,74960007,74960042,-,4,82,36
chr14,LTBP2,74960468,74960468,+,1,14,1
chr14,LTBP2,74960007,74960042,-,4,82,36
chr14,FCF1,75179783,75179783,-,1,27,1
chr14,YLPM1,75230019,75230019,+,1,10,1
chr14,MLH3,75469632,75469632,+,1,10,1
chr14,TMED10,75593751,75593751,-,1,11,1
chr14,JDP2,75894722,75894722,+,1,10,1
chr14,BATF,75988794,75988794,+,1,10,1
chr14,FLVCR2,76062559,76062586,-,6,76,28
chr14,TTLL5,76127219,76127219,-,1,18,1
chr14,SAMD15,77843437,77843437,-,1,30,1
chr14,NOXRED1,77843437,77843437,-,1,30,1
chr14,ISM2,77924402,77924440,+,11,315,39
chr14,SNW1,78174413,78174451,+,20,1727,39
chr14,TSHR,81408077,81408077,-,1,12,1
chr14,FOXN3,89611791,89611791,-,1,11,1
chr14,PSMC1,90722894,90722910,+,11,224,17
chr14,NRDE2,90722894,90722910,+,11,224,17
chr14,CALM1,90863370,90863411,+,9,458,42
chr14,DGLUCY,91580407,91580417,+,2,30,11
chr14,DGLUCY,91580720,91580720,+,1,15,1
chr14,ATXN3,92506403,92506403,-,1,16,1
chr14,CPSF2,92588028,92588057,-,13,378,30
chr14,UBR7,93673392,93673392,-,1,12,1
chr14,COX8C,93799382,93799382,-,1,12,1
chr14,IFI27L1,94547502,94547556,-,13,425,55
chr14,PAPOLA,96968713,96968779,+,18,354,67
chr14,CCNK,99947174,99947196,-,2,44,23
chr14,CCDC85C,99947738,99947756,+,8,206,19
chr14,CCDC85C,99947174,99947196,-,2,44,23
chr14,EVL,100531759,100531759,+,1,23,1
chr14,YY1,100705351,100705351,+,1,12,1
chr14,WDR25,100832924,100832931,+,3,45,8
chr14,WDR25,100841684,100841684,-,1,10,1
chr14,WDR25,100842633,100842680,-,8,111,48
chr14,TECPR2,102829226,102829226,-,1,10,1
chr14,TNFAIP2,103589796,103589798,+,3,51,3
chr14,EIF5,103800547,103800578,+,7,331,32
chr14,MARK3,103851750,103851752,+,3,41,3
chr14,TRMT61A,103989167,103989170,-,3,58,4
chr14,COA8,104028989,104028992,-,2,20,4
chr14,TDRD9,104387846,104387894,-,13,463,49
chr14,RD3L,104387846,104387894,-,13,463,49
chr14,C14orf180,105033918,105033918,+,1,18,1
chr14,INF2,105155955,105155955,+,1,13,1
chr14,AKT1,105219484,105219521,+,4,49,38
chr14,ZBTB42,105262048,105262048,-,1,26,1
chr14,PLD4,105391153,105391153,+,1,13,1
chr14,AHNAK2,105391153,105391153,+,1,13,1
chr14,AHNAK2,105391193,105391218,+,10,250,26
chr14,TEDC1,105953531,105953537,+,7,734,7
chr15,TUBGCP5,22833499,22833499,+,1,20,1
chr15,NIPA1,23034379,23034402,-,5,95,24
chr15,MKRN3,23810821,23810821,+,1,13,1
chr15,SNRPN,25200098,25200138,+,7,231,41
chr15,GOLGA6L7,29077470,29077479,+,3,52,10
chr15,GOLGA8Q,30832689,30832689,-,1,10,1
chr15,GOLGA8N,32879033,32879033,+,1,15,1
chr15,GOLGA8N,32874156,32874189,-,3,45,34
chr15,PGBD4,34394054,34394069,-,8,101,16
chr15,EMC4,34502297,34502297,-,1,16,1
chr15,SLC12A6,34517214,34517240,+,11,203,27
chr15,SLC12A6,34502297,34502297,-,1,16,1
chr15,NUTM1,34635320,34635363,-,25,533,44
chr15,LPCAT4,34635320,34635363,-,25,533,44
chr15,GOLGA8A,34659392,34659397,-,2,36,6
chr15,ZNF770,35261898,35261898,-,1,28,1
chr15,FAM98B,38746328,38746328,+,1,10,1
chr15,PLCB2,40583584,40583589,+,5,229,6
chr15,INAFM2,40600049,40600049,-,1,14,1
chr15,INAFM2,40600130,40600136,-,2,21,7
chr15,IVD,40687026,40687026,+,1,10,1
chr15,RPUSD2,40857210,40857228,-,3,58,19
chr15,GCHFR,41056266,41056266,+,1,12,1
chr15,DNAJC17,41056266,41056266,+,1,12,1
chr15,C15orf62,41056266,41056266,+,1,12,1
chr15,VPS18,41186648,41186648,+,1,11,1
chr15,CHP1,41523342,41523342,+,1,12,1
chr15,NUSAP1,41624785,41624789,-,2,25,5
chr15,TYRO3,41849152,41849155,+,2,47,4
chr15,PLA2G4E,42264622,42264622,+,1,17,1
chr15,GANC,42565613,42565631,-,4,49,19
chr15,SNAP23,42783318,42783321,-,2,22,4
chr15,HAUS2,42840984,42840984,-,1,10,1
chr15,STARD9,42851223,42851224,+,2,32,2
chr15,TTBK2,43029326,43029326,-,1,15,1
chr15,TMEM62,43425784,43425784,+,1,10,1
chr15,TMEM62,43408708,43408719,-,8,220,12
chr15,TUBGCP4,43663299,43663299,+,1,13,1
chr15,CKMT1A,43982237,43982237,-,1,10,1
chr15,SERINC4,44084509,44084560,+,31,803,52
chr15,HYPK,44084509,44084560,+,31,803,52
chr15,MFAP1,44084509,44084560,+,31,803,52
chr15,MFAP1,44092790,44092813,+,11,220,24
chr15,WDR76,44116885,44116911,-,3,49,27
chr15,PATL2,44955856,44955860,-,3,51,5
chr15,SORD,45315345,45315345,+,1,12,1
chr15,SORD,45315393,45315393,+,1,12,1
chr15,BLOC1S6,45879577,45879577,+,1,22,1
chr15,DUT,48623626,48623632,+,2,26,7
chr15,SHC4,49103266,49103266,-,1,10,1
chr15,GALK2,49462444,49462444,+,1,12,1
chr15,GALK2,49447787,49447807,-,10,188,21
chr15,SLC27A2,50474393,50474393,+,1,11,1
chr15,USP8,50716602,50716602,+,1,14,1
chr15,LYSMD2,52003403,52003404,-,2,28,2
chr15,FAM214A,52861198,52861227,-,3,53,30
chr15,RAB27A,55489116,55489144,-,11,354,29
chr15,C15orf65,55700474,55700477,-,3,51,4
chr15,POLR2M,57998912,57998912,+,1,16,1
chr15,BNIP2,59949675,59949714,-,6,120,40
chr15,RORA,60771325,60771325,-,1,11,1
chr15,C2CD4A,62352589,62352646,-,8,118,58
chr15,RAB8B,63481805,63481805,+,1,11,1
chr15,SNX1,64385987,64386058,-,22,514,72
chr15,SNX1,64386099,64386099,-,1,10,1
chr15,CSNK1G1,64455169,64455226,-,55,3012,58
chr15,CSNK1G1,64455327,64455327,-,1,10,1
chr15,TRIP4,64673636,64673644,-,9,925,9
chr15,ZNF609,64749571,64749571,+,1,28,1
chr15,PLEKHO2,65134114,65134114,+,1,12,1
chr15,MTFMT,65282251,65282252,-,2,25,2
chr15,CLPX,65426146,65426146,-,1,13,1
chr15,HACD3,65810018,65810027,-,2,25,10
chr15,DIS3L,66585823,66585823,+,1,10,1
chr15,ZWILCH,66797664,66797664,+,1,19,1
chr15,ZWILCH,66797168,66797198,-,23,8647,31
chr15,PIAS1,68346652,68346660,+,6,265,9
chr15,KIF23,69706650,69706688,+,2,26,39
chr15,PARP6,72523528,72523583,-,29,1506,56
chr15,TMEM202,72672139,72672139,-,1,25,1
chr15,GOLGA6A,74343791,74343791,+,1,12,1
chr15,CSK,75074418,75074467,+,17,272,50
chr15,MPI,75165677,75165709,-,13,283,33
chr15,FAM219B,75182383,75182393,+,2,34,11
chr15,RPP25,75230374,75230456,-,42,1241,83
chr15,COMMD4,75628402,75628404,+,3,46,3
chr15,NEIL1,75628402,75628404,+,3,46,3
chr15,MAN2C1,75628402,75628404,+,3,46,3
chr15,PTPN9,75744031,75744031,-,1,10,1
chr15,PTPN9,75748156,75748156,-,1,26,1
chr15,SNX33,75932543,75932565,-,2,28,23
chr15,UBE2Q2,76135788,76135788,+,1,11,1
chr15,ACSBG1,78441719,78441722,+,2,52,4
chr15,DNAJA4,78556902,78556905,+,3,37,4
chr15,WDR61,78556902,78556905,+,3,37,4
chr15,IREB2,78730558,78730630,+,6,71,73
chr15,PSMA4,78832769,78832815,+,16,500,47
chr15,MORF4L1,79156110,79156111,-,2,52,2
chr15,RASGRF1,79237388,79237388,-,1,18,1
chr15,TLNRD1,81282141,81282160,-,4,61,20
chr15,CPEB1,83209195,83209221,-,15,2218,27
chr15,NMB,85197514,85197514,-,1,18,1
chr15,SEC11A,85197514,85197514,-,1,18,1
chr15,ZNF592,85291823,85291823,+,1,16,1
chr15,MRPS11,89010617,89010619,-,3,55,3
chr15,ABHD2,89631687,89631687,+,1,12,1
chr15,AP3S2,90358084,90358087,-,3,67,4
chr15,ARPIN-AP3S2,90358084,90358087,-,3,67,4
chr15,GDPGP1,90777170,90777172,-,3,58,3
chr15,FES,91427699,91427736,+,8,246,38
chr15,MAN2A2,91427699,91427736,+,8,246,38
chr15,RCCD1,91478515,91478516,+,2,54,2
chr15,VPS33B,91537754,91537789,-,5,93,36
chr15,CHD2,93426057,93426062,+,6,208,6
chr15,CHD2,93443553,93443554,+,2,63,2
chr15,ASB7,101142376,101142389,-,2,23,14
chr16,RHBDF1,103828,103873,+,6,78,46
chr16,NPRL3,128221,128230,+,5,86,10
chr16,HBZ,188672,188672,-,1,12,1
chr16,PGAP6,420527,420540,-,4,58,14
chr16,NME4,436752,436752,+,1,11,1
chr16,NME4,447189,447220,+,11,401,32
chr16,NME4,431978,431981,-,2,21,4
chr16,DECR2,436752,436752,+,1,11,1
chr16,DECR2,447189,447220,+,11,401,32
chr16,DECR2,431978,431981,-,2,21,4
chr16,MCRIP2,686301,686342,-,9,222,42
chr16,WDR90,686301,686342,-,9,222,42
chr16,RHBDL1,718132,718137,+,2,25,6
chr16,STUB1,718132,718137,+,2,25,6
chr16,JMJD8,718132,718137,+,2,25,6
chr16,JMJD8,730397,730431,+,9,137,35
chr16,WDR24,718132,718137,+,2,25,6
chr16,WDR24,730397,730431,+,9,137,35
chr16,WDR24,734330,734353,-,6,73,24
chr16,FBXL16,730397,730431,+,9,137,35
chr16,FBXL16,734330,734353,-,6,73,24
chr16,PRR25,848916,848916,+,1,64,1
chr16,PERCC1,1470745,1470745,-,1,15,1
chr16,CCDC154,1470745,1470745,-,1,15,1
chr16,MRPS34,1821544,1821544,-,1,10,1
chr16,EME2,1821544,1821544,-,1,10,1
chr16,EME2,1823129,1823160,-,15,337,32
chr16,SPSB3,1821544,1821544,-,1,10,1
chr16,SPSB3,1823129,1823160,-,15,337,32
chr16,NUBP2,1821544,1821544,-,1,10,1
