chrom,ID,start,end,strand,nTSS,nTags,tsrwidth
chr11,RNASEH2C,65479719,65479723,+,3,70,5
chr11,OVOL1,65553765,65553765,+,1,11,1
chr11,OVOL1,65548419,65548447,-,2,24,29
chr11,SNX32,65591299,65591299,+,1,16,1
chr11,MUS81,65627153,65627153,+,1,10,1
chr11,MUS81,65622688,65622690,-,3,44,3
chr11,MUS81,65622751,65622751,-,1,14,1
chr11,MUS81,65622820,65622847,-,5,140,28
chr11,MUS81,65623532,65623562,-,6,116,31
chr11,MUS81,65623656,65623656,-,1,32,1
chr11,MUS81,65625588,65625743,-,64,20314,156
chr11,EFEMP2,65627153,65627153,+,1,10,1
chr11,EFEMP2,65627902,65627918,+,3,34,17
chr11,EFEMP2,65622688,65622690,-,3,44,3
chr11,EFEMP2,65622751,65622751,-,1,14,1
chr11,EFEMP2,65622820,65622847,-,5,140,28
chr11,EFEMP2,65623532,65623562,-,6,116,31
chr11,EFEMP2,65623656,65623656,-,1,32,1
chr11,EFEMP2,65625588,65625743,-,64,20314,156
chr11,CTSW,65627902,65627918,+,3,34,17
chr11,CCDC85B,65655922,65655968,-,15,389,47
chr11,FOSL1,65658090,65658146,+,25,712,57
chr11,FOSL1,65655922,65655968,-,15,389,47
chr11,FOSL1,65658323,65658323,-,1,22,1
chr11,C11orf68,65667859,65667890,-,5,107,32
chr11,DRAP1,65686746,65686746,+,1,14,1
chr11,DRAP1,65667859,65667890,-,5,107,32
chr11,DRAP1,65686505,65686533,-,6,97,29
chr11,BANF1,65769708,65769776,+,12,235,69
chr11,BANF1,65769827,65769841,+,3,39,15
chr11,BANF1,65764796,65764796,-,1,17,1
chr11,BANF1,65769601,65769629,-,9,214,29
chr11,BANF1,65769943,65769943,-,1,10,1
chr11,CST6,65769708,65769776,+,12,235,69
chr11,CST6,65769827,65769841,+,3,39,15
chr11,CST6,65769949,65769993,+,37,1792,45
chr11,CST6,65764796,65764796,-,1,17,1
chr11,CST6,65769601,65769629,-,9,214,29
chr11,CST6,65769943,65769943,-,1,10,1
chr11,CATSPER1,65769708,65769776,+,12,235,69
chr11,CATSPER1,65769827,65769841,+,3,39,15
chr11,CATSPER1,65769949,65769993,+,37,1792,45
chr11,CATSPER1,65764796,65764796,-,1,17,1
chr11,CATSPER1,65769601,65769629,-,9,214,29
chr11,CATSPER1,65769943,65769943,-,1,10,1
chr11,PACS1,65819804,65819850,+,34,3390,47
chr11,PACS1,65830913,65830913,+,1,10,1
chr11,PACS1,65826330,65826330,-,1,17,1
chr11,KLC2,66011409,66011409,+,1,15,1
chr11,RAB1B,66025236,66025242,+,3,40,7
chr11,CNIH2,66036053,66036126,+,44,1527,74
chr11,YIF1A,66036053,66036126,+,44,1527,74
chr11,TMEM151A,66056552,66056617,-,13,401,66
chr11,B4GAT1,66112527,66112590,-,15,379,64
chr11,SLC29A2,66112527,66112590,-,15,379,64
chr11,SLC29A2,66114344,66114344,-,1,11,1
chr11,SLC29A2,66115100,66115100,-,1,15,1
chr11,DPP3,66247712,66247712,-,1,12,1
chr11,ACTN3,66313507,66313519,-,4,91,13
chr11,CTSF,66313507,66313519,-,4,91,13
chr11,RBM14-RBM4,66382554,66382573,-,15,6166,20
chr11,RBM14,66382554,66382573,-,15,6166,20
chr11,SPTBN2,66445275,66445291,-,2,23,17
chr11,C11orf80,66495277,66495280,+,2,33,4
chr11,RCE1,66610811,66610811,-,1,25,1
chr11,PC,66610896,66610919,+,5,68,24
chr11,PC,66610811,66610811,-,1,25,1
chr11,LRFN4,66610896,66610919,+,5,68,24
chr11,LRFN4,66610811,66610811,-,1,25,1
chr11,KDM2A,66996164,66996172,-,4,46,9
chr11,GRK2,67018326,67018327,-,2,39,2
chr11,ANKRD13D,67056035,67056047,+,2,22,13
chr11,ANKRD13D,67056774,67056774,+,1,11,1
chr11,SSH3,67056035,67056047,+,2,22,13
chr11,SSH3,67056774,67056774,+,1,11,1
chr11,CLCF1,67120962,67121034,-,39,1053,73
chr11,TBC1D10C,67171401,67171402,+,2,23,2
chr11,TBC1D10C,67169268,67169351,-,67,2362,84
chr11,CARNS1,67171401,67171402,+,2,23,2
chr11,CARNS1,67169268,67169351,-,67,2362,84
chr11,PTPRCAP,67195943,67195991,+,9,158,49
chr11,PTPRCAP,67200635,67200638,-,4,83,4
chr11,CORO1B,67195943,67195991,+,9,158,49
chr11,CORO1B,67204784,67204791,+,4,61,8
chr11,CORO1B,67200635,67200638,-,4,83,4
chr11,CORO1B,67205147,67205182,-,17,1274,36
chr11,GPR152,67204784,67204791,+,4,61,8
chr11,GPR152,67212488,67212489,+,2,42,2
chr11,GPR152,67200635,67200638,-,4,83,4
chr11,GPR152,67205147,67205182,-,17,1274,36
chr11,GPR152,67206150,67206150,-,1,28,1
chr11,GPR152,67210945,67210969,-,5,79,25
chr11,CABP4,67204784,67204791,+,4,61,8
chr11,CABP4,67212488,67212489,+,2,42,2
chr11,CABP4,67205147,67205182,-,17,1274,36
chr11,CABP4,67206150,67206150,-,1,28,1
chr11,CABP4,67210945,67210969,-,5,79,25
chr11,TMEM134,67212488,67212489,+,2,42,2
chr11,TMEM134,67210945,67210969,-,5,79,25
chr11,AIP,67250496,67250520,+,6,164,25
chr11,AIP,67250596,67250607,+,7,186,12
chr11,AIP,67236704,67236722,-,5,86,19
chr11,AIP,67250550,67250550,-,1,55,1
chr11,PITPNM1,67250496,67250520,+,6,164,25
chr11,PITPNM1,67250596,67250607,+,7,186,12
chr11,PITPNM1,67250550,67250550,-,1,55,1
chr11,CDK2AP2,67272810,67272834,-,2,41,25
chr11,CABP2,67272810,67272834,-,2,41,25
chr11,CABP2,67275551,67275696,-,16,491,146
chr11,CABP2,67276110,67276129,-,3,35,20
chr11,GSTP1,67350990,67351023,+,6,71,34
chr11,GSTP1,67351146,67351146,+,1,11,1
chr11,TBX10,67397408,67397408,-,1,14,1
chr11,ACY3,67397408,67397408,-,1,14,1
chr11,ALDH3B2,67412639,67412681,-,6,101,43
chr11,ALDH3B1,67771525,67771577,-,5,70,53
chr11,TCIRG1,67798094,67798180,+,48,1790,87
chr11,TCIRG1,67799606,67799608,+,2,43,3
chr11,TCIRG1,67806478,67806520,+,12,246,43
chr11,CHKA,67806478,67806520,+,12,246,43
chr11,CHKA,67811644,67811644,+,1,13,1
chr11,TESMIN,68502428,68502428,-,1,21,1
chr11,CPT1A,68502428,68502428,-,1,21,1
chr11,IGHMBP2,68671270,68671308,-,26,880,39
chr11,LTO1,69464377,69464377,-,1,11,1
chr11,NADSYN1,71159674,71159674,+,1,12,1
chr11,NADSYN1,71159409,71159444,-,16,373,36
chr11,RNF121,71621229,71621230,+,2,28,2
chr11,RNF121,71639491,71639491,-,1,10,1
chr11,IL18BP,71704627,71704627,-,1,10,1
chr11,NUMA1,71704627,71704627,-,1,10,1
chr11,LRTOMT,71781121,71781139,-,2,35,19
chr11,LAMTOR1,71791524,71791589,-,12,215,66
chr11,ANAPC15,71814300,71814345,-,32,1033,46
chr11,INPPL1,71934921,71934938,+,3,46,18
chr11,INPPL1,71935223,71935223,+,1,11,1
chr11,PHOX2A,71934921,71934938,+,3,46,18
chr11,PHOX2A,71935223,71935223,+,1,11,1
chr11,STARD10,72450062,72450071,-,3,62,10
chr11,STARD10,72463442,72463474,-,11,257,33
chr11,ATG16L2,72525109,72525112,-,3,67,4
chr11,RELT,73087417,73087472,+,11,221,56
chr11,PLEKHB1,73358728,73358728,+,1,14,1
chr11,MRPL48,73492824,73492828,-,4,285,5
chr11,PAAF1,73588042,73588046,+,4,85,5
chr11,PAAF1,73587170,73587170,-,1,16,1
chr11,PAAF1,73587858,73587923,-,21,512,66
chr11,UCP2,73674484,73674484,+,1,10,1
chr11,UCP3,73693832,73693832,-,1,13,1
chr11,UCP3,73693876,73693917,-,16,1194,42
chr11,UCP3,73694247,73694247,-,1,10,1
chr11,PPME1,73881922,73881922,-,1,10,1
chr11,PPME1,73882013,73882013,-,1,10,1
chr11,RNF169,74457231,74457245,-,11,373,15
chr11,SPCS2,74660136,74660136,-,1,11,1
chr11,OR2AT4,74791269,74791272,-,3,76,4
chr11,KLHL35,75115105,75115105,+,1,26,1
chr11,KLHL35,75115152,75115153,+,2,31,2
chr11,KLHL35,75115468,75115468,+,1,27,1
chr11,SERPINH1,75273169,75273186,+,2,26,18
chr11,SERPINH1,75273298,75273298,+,1,23,1
chr11,DGAT2,75479515,75479519,+,2,30,5
chr11,DGAT2,75479775,75479823,+,4,54,49
chr11,WNT11,75883639,75883639,+,1,16,1
chr11,GVQW3,76092165,76092178,-,5,73,14
chr11,EMSY,76155724,76155727,-,2,41,4
chr11,PAK1,77018126,77018127,-,2,29,2
chr11,KCTD21,77875322,77875322,-,1,11,1
chr11,USP35,77884128,77884129,-,2,30,2
chr11,USP35,77899672,77899672,-,1,11,1
chr11,GAB2,77907511,77907511,+,1,10,1
chr11,PRCP,82527078,82527078,+,1,13,1
chr11,DDIAS,82611458,82611487,-,14,411,30
chr11,RAB30,82667298,82667298,+,1,12,1
chr11,RAB30,82682691,82682695,+,3,44,5
chr11,ANKRD42,82904704,82904705,-,2,39,2
chr11,TMEM126A,85339629,85339649,+,15,364,21
chr11,CREBZF,85359008,85359033,+,10,482,26
chr11,CCDC89,85376143,85376176,-,16,480,34
chr11,EED,85955575,85955593,+,2,21,19
chr11,TMEM135,86735458,86735466,+,4,124,9
chr11,CTSC,88045662,88045662,-,1,12,1
chr11,TAF1D,93454684,93454686,+,2,39,3
chr11,TAF1D,93465663,93465663,-,1,10,1
chr11,C11orf54,93474841,93474853,+,6,90,13
chr11,C11orf54,93465663,93465663,-,1,10,1
chr11,C11orf54,93473126,93473128,-,3,60,3
chr11,C11orf54,93473598,93473599,-,2,115,2
chr11,C11orf54,93474642,93474669,-,18,2139,28
chr11,PANX1,93859990,93859990,-,1,16,1
chr11,ANKRD49,94226973,94227040,-,24,455,68
chr11,C11orf97,94227150,94227170,+,5,95,21
chr11,C11orf97,94226973,94227040,-,24,455,68
chr11,AMOTL1,94490147,94490147,+,1,17,1
chr11,KDM4D,94706717,94706745,-,27,1249,29
chr11,CEP57,95522684,95522686,-,2,22,3
chr11,CEP57,95522946,95522946,-,1,12,1
chr11,CEP57,95523543,95523567,-,4,47,25
chr11,MAML2,95704815,95704816,-,2,106,2
chr11,JRKL,96123029,96123076,-,7,104,48
chr11,TRPC6,101310383,101310384,+,2,25,2
chr11,CEP126,101766529,101766529,+,1,12,1
chr11,BIRC2,102217943,102218029,+,23,472,87
chr11,MMP20,102431583,102431583,-,1,12,1
chr11,DCUN1D5,102919440,102919440,+,1,10,1
chr11,DYNC2H1,102962837,102962935,-,30,1206,99
chr11,CARD16,104905870,104905875,-,6,223,6
chr11,AASDHPPT,105948074,105948075,-,2,26,2
chr11,RAB39A,107799139,107799174,+,3,47,36
chr11,ATM,108093762,108093810,+,8,153,49
chr11,ATM,108094057,108094057,+,1,14,1
chr11,ATM,108093344,108093386,-,17,600,43
chr11,EXPH5,108369111,108369113,-,2,24,3
chr11,DDX10,108519096,108519096,-,1,13,1
chr11,ZC3H12C,109963520,109963563,+,14,307,44
chr11,ALG9,111637090,111637115,-,18,391,26
chr11,FDXACB1,111742024,111742024,-,1,17,1
chr11,FDXACB1,111742226,111742284,-,7,92,59
chr11,C11orf1,111742024,111742024,-,1,17,1
chr11,C11orf1,111742226,111742284,-,7,92,59
chr11,C11orf1,111749887,111749903,-,3,43,17
chr11,DLAT,111895866,111895896,+,5,104,31
chr11,DLAT,111896029,111896029,-,1,29,1
chr11,TIMM8B,111945023,111945060,+,13,301,38
chr11,SDHD,111945023,111945060,+,13,301,38
chr11,SDHD,111957457,111957488,-,21,553,32
chr11,IL18,112003318,112003321,+,3,42,4
chr11,IL18,112003348,112003348,-,1,10,1
chr11,DRD2,113270907,113270907,-,1,13,1
chr11,CLDN25,113644397,113644475,-,4,57,79
chr11,RBM7,114271231,114271231,-,1,10,1
chr11,ZPR1,116643695,116643708,-,12,317,14
chr11,APOA5,116643695,116643708,-,12,317,14
chr11,APOA5,116658717,116658745,-,22,611,29
chr11,PAFAH1B2,116995910,116995913,+,4,132,4
chr11,SIDT2,117039187,117039190,+,4,214,4
chr11,RNF214,117103387,117103411,+,2,29,25
chr11,RNF214,117102776,117102816,-,9,144,41
chr11,CEP164,117198570,117198570,+,1,15,1
chr11,FXYD6,117695459,117695459,-,1,10,1
chr11,FXYD6,117698804,117698804,-,1,65,1
chr11,MPZL2,118123080,118123080,-,1,11,1
chr11,ATP5MG,118267280,118267282,+,3,54,3
chr11,TMEM25,118401907,118401907,+,1,10,1
chr11,IFT46,118401907,118401907,+,1,10,1
chr11,ARCN1,118431330,118431332,+,2,26,3
chr11,ARCN1,118436637,118436637,-,1,11,1
chr11,ARCN1,118436748,118436748,-,1,15,1
chr11,ARCN1,118438861,118438861,-,1,28,1
chr11,RPS25,118868847,118868865,+,3,57,19
chr11,RPS25,118876817,118876817,+,1,20,1
chr11,RPS25,118874168,118874168,-,1,11,1
chr11,TRAPPC4,118876817,118876817,+,1,20,1
chr11,TRAPPC4,118874168,118874168,-,1,11,1
chr11,TRAPPC4,118889039,118889116,-,48,20978,78
chr11,TRAPPC4,118889358,118889398,-,5,66,41
chr11,SLC37A4,118876817,118876817,+,1,20,1
chr11,SLC37A4,118889465,118889497,+,13,229,33
chr11,SLC37A4,118889039,118889116,-,48,20978,78
chr11,SLC37A4,118889358,118889398,-,5,66,41
chr11,HYOU1,118901582,118901587,-,3,78,6
chr11,VPS11,118922627,118922645,-,6,162,19
chr11,VPS11,118927823,118927853,-,5,118,31
chr11,VPS11,118927913,118927937,-,4,121,25
chr11,HMBS,118955590,118955624,+,13,271,35
chr11,HMBS,118946513,118946513,-,1,65,1
chr11,H2AX,118955590,118955624,+,13,271,35
chr11,H2AX,118946513,118946513,-,1,65,1
chr11,DPAGT1,118955590,118955624,+,13,271,35
chr11,DPAGT1,118965725,118965725,-,1,26,1
chr11,DPAGT1,118966168,118966182,-,12,3973,15
chr11,C2CD2L,118978054,118978054,+,1,15,1
chr11,C2CD2L,118965725,118965725,-,1,26,1
chr11,C2CD2L,118966168,118966182,-,12,3973,15
chr11,C2CD2L,118972546,118972588,-,14,311,43
chr11,HINFP,118978054,118978054,+,1,15,1
chr11,HINFP,118972546,118972588,-,14,311,43
chr11,ABCG4,119019572,119019573,+,2,32,2
chr11,NLRX1,119019572,119019573,+,2,32,2
chr11,PDZD3,119039583,119039583,+,1,12,1
chr11,CBL,119076752,119076783,+,3,39,32
chr11,CBL,119076997,119076997,+,1,20,1
chr11,RNF26,119187839,119187841,-,3,55,3
chr11,C1QTNF5,119205227,119205239,+,9,792,13
chr11,MFRP,119205227,119205239,+,9,792,13
chr11,OAF,120081164,120081164,+,1,16,1
chr11,TLCD5,120196008,120196008,+,1,10,1
chr11,GRIK4,120424394,120424394,-,1,12,1
chr11,SC5D,121163448,121163492,+,15,442,45
chr11,SORL1,121319426,121319426,+,1,17,1
chr11,SORL1,121322296,121322299,+,2,31,4
chr11,SORL1,121322840,121322875,+,9,135,36
chr11,BSX,122848079,122848079,-,1,12,1
chr11,CLMP,122933364,122933370,+,2,21,7
chr11,CLMP,122929190,122929190,-,1,11,1
chr11,CLMP,122930285,122930285,-,1,10,1
chr11,CLMP,122932836,122932875,-,28,31713,40
chr11,OR8B12,124407927,124407927,+,1,17,1
chr11,TBRG1,124486722,124486722,+,1,11,1
chr11,SIAE,124486722,124486722,+,1,11,1
chr11,SIAE,124492756,124492788,+,11,327,33
chr11,SPA17,124542922,124542922,-,1,15,1
chr11,NRGN,124592028,124592030,-,3,51,3
chr11,VSIG2,124609838,124609855,+,2,37,18
chr11,ESAM,124609838,124609855,+,2,37,18
chr11,MSANTD2,124632184,124632194,-,7,397,11
chr11,EI24,125439323,125439373,+,8,138,51
chr11,CHEK1,125490785,125490790,+,5,162,6
chr11,CHEK1,125495836,125495877,+,12,527,42
chr11,ACRV1,125535791,125535791,+,1,12,1
chr11,PUS3,125757563,125757598,+,6,124,36
chr11,DDX25,125757563,125757598,+,6,124,36
chr11,DDX25,125773093,125773116,-,6,103,24
chr11,FAM118B,126081538,126081563,-,13,296,26
chr11,FOXRED1,126138715,126138814,-,43,955,100
chr11,TIRAP,126139037,126139066,+,4,73,30
chr11,TIRAP,126138715,126138814,-,43,955,100
chr11,KCNJ5,128747905,128747905,+,1,13,1
chr11,C11orf45,128763748,128763748,-,1,19,1
chr11,BARX2,129239491,129239491,+,1,14,1
chr11,PRDM10,129765456,129765464,-,2,20,9
chr11,APLP2,129939789,129939791,+,3,95,3
chr11,ST14,130022215,130022218,-,2,22,4
chr11,VPS26B,134086561,134086561,-,1,12,1
chr11,VPS26B,134093850,134093880,-,11,303,31
chr11,ACAD8,134123214,134123285,-,14,295,72
chr12,CCDC77,498450,498475,-,2,35,26
chr12,WNK1,861723,861771,+,25,1626,49
chr12,RAD52,1018029,1018029,+,1,13,1
chr12,CACNA1C,2144338,2144338,-,1,12,1
chr12,ITFG2,2904133,2904195,+,21,498,63
chr12,NRIP2,2921834,2921851,+,3,38,18
chr12,NRIP2,2922079,2922079,-,1,12,1
chr12,TEX52,2939392,2939394,-,3,61,3
chr12,RHNO1,2986224,2986226,-,2,52,3
chr12,RHNO1,2986278,2986341,-,22,454,64
chr12,TULP3,2986365,2986416,+,26,953,52
chr12,TULP3,2986599,2986599,+,1,12,1
chr12,TULP3,3000057,3000057,+,1,13,1
chr12,TULP3,2986224,2986226,-,2,52,3
chr12,TULP3,2986278,2986341,-,22,454,64
chr12,CRACR2A,3738433,3738433,+,1,16,1
chr12,CCND2,4378926,4378981,+,9,150,56
chr12,CCND2,4379122,4379124,+,2,27,3
chr12,CCND2,4381411,4381411,+,1,28,1
chr12,TIGAR,4410533,4410533,+,1,10,1
chr12,TIGAR,4410651,4410657,+,6,264,7
chr12,TIGAR,4410864,4410867,+,4,184,4
chr12,TIGAR,4411102,4411126,+,8,318,25
chr12,TIGAR,4411586,4411586,+,1,12,1
chr12,TIGAR,4414177,4414179,+,3,79,3
chr12,RAD51AP1,4647630,4647674,-,7,148,45
chr12,AKAP3,4714060,4714117,+,11,225,58
chr12,KCNA1,5004824,5004824,-,1,11,1
chr12,KCNA5,5142112,5142112,+,1,12,1
chr12,KCNA5,5150055,5150055,-,1,12,1
chr12,NTF3,5592023,5592038,+,2,27,16
chr12,NTF3,5589538,5589538,-,1,14,1
chr12,ANO2,5656357,5656357,-,1,23,1
chr12,TNFRSF1A,6422299,6422299,+,1,12,1
chr12,TNFRSF1A,6435749,6435749,+,1,24,1
chr12,SCNN1A,6451226,6451280,-,10,260,55
chr12,CD27,6547639,6547641,+,2,24,3
chr12,CD27,6547734,6547736,+,3,50,3
chr12,CD27,6554033,6554033,+,1,17,1
chr12,TAPBPL,6547639,6547641,+,2,24,3
chr12,TAPBPL,6547734,6547736,+,3,50,3
chr12,TAPBPL,6554033,6554033,+,1,17,1
chr12,TAPBPL,6554105,6554153,+,8,164,49
chr12,TAPBPL,6560838,6560838,+,1,10,1
chr12,TAPBPL,6560734,6560775,-,5,74,42
chr12,VAMP1,6554033,6554033,+,1,17,1
chr12,VAMP1,6554105,6554153,+,8,164,49
chr12,VAMP1,6560838,6560838,+,1,10,1
chr12,VAMP1,6561273,6561273,+,1,15,1
chr12,VAMP1,6560734,6560775,-,5,74,42
chr12,NCAPD2,6602531,6602546,+,10,207,16
chr12,NCAPD2,6603167,6603167,+,1,32,1
chr12,NCAPD2,6602411,6602437,-,26,1144,27
chr12,NCAPD2,6602964,6603010,-,8,208,47
chr12,GAPDH,6643603,6643706,+,66,171289,104
chr12,GAPDH,6643918,6643991,+,42,1312,74
chr12,IFFO1,6643603,6643706,+,66,171289,104
chr12,IFFO1,6643918,6643991,+,42,1312,74
chr12,IFFO1,6645658,6645692,+,12,494,35
chr12,IFFO1,6645882,6645915,+,3,58,34
chr12,IFFO1,6646087,6646135,+,21,2830,49
chr12,IFFO1,6646295,6646342,+,5,129,48
chr12,IFFO1,6646489,6646499,+,3,48,11
chr12,IFFO1,6646802,6646831,+,11,202,30
chr12,IFFO1,6646873,6646954,+,11,219,82
chr12,IFFO1,6647008,6647049,+,8,151,42
chr12,IFFO1,6647090,6647090,+,1,12,1
chr12,IFFO1,6647483,6647483,+,1,11,1
chr12,IFFO1,6646359,6646360,-,2,23,2
chr12,IFFO1,6646504,6646555,-,13,311,52
chr12,IFFO1,6646869,6646881,-,2,31,13
chr12,IFFO1,6646982,6647013,-,3,37,32
chr12,IFFO1,6647381,6647381,-,1,14,1
chr12,IFFO1,6647459,6647469,-,2,32,11
chr12,NOP2,6646087,6646135,+,21,2830,49
chr12,NOP2,6646295,6646342,+,5,129,48
chr12,NOP2,6646489,6646499,+,3,48,11
chr12,NOP2,6646802,6646831,+,11,202,30
chr12,NOP2,6646873,6646954,+,11,219,82
chr12,NOP2,6647008,6647049,+,8,151,42
chr12,NOP2,6647090,6647090,+,1,12,1
chr12,NOP2,6647483,6647483,+,1,11,1
chr12,NOP2,6646359,6646360,-,2,23,2
chr12,NOP2,6646504,6646555,-,13,311,52
chr12,NOP2,6646869,6646881,-,2,31,13
chr12,NOP2,6646982,6647013,-,3,37,32
chr12,NOP2,6647381,6647381,-,1,14,1
chr12,NOP2,6647459,6647469,-,2,32,11
chr12,NOP2,6665208,6665208,-,1,13,1
chr12,CHD4,6665208,6665208,-,1,13,1
chr12,CHD4,6677428,6677490,-,23,703,63
chr12,LPAR5,6716542,6716590,-,18,1606,49
chr12,ACRBP,6740815,6740815,-,1,16,1
chr12,ACRBP,6745120,6745135,-,6,155,16
chr12,ING4,6758974,6758974,+,1,13,1
chr12,ING4,6740815,6740815,-,1,16,1
chr12,ING4,6745120,6745135,-,6,155,16
chr12,ZNF384,6758974,6758974,+,1,13,1
chr12,ZNF384,6772280,6772292,-,3,80,13
chr12,PIANP,6798466,6798493,-,4,53,28
chr12,PIANP,6798646,6798676,-,6,109,31
chr12,PIANP,6798738,6798738,-,1,25,1
chr12,COPS7A,6833212,6833212,+,1,23,1
chr12,COPS7A,6833296,6833296,+,1,13,1
chr12,PTMS,6861813,6861813,+,1,15,1
chr12,PTMS,6875296,6875331,+,8,219,36
chr12,PTMS,6862247,6862310,-,29,977,64
chr12,LAG3,6861813,6861813,+,1,15,1
chr12,LAG3,6875296,6875331,+,8,219,36
chr12,LAG3,6875499,6875531,+,14,1184,33
chr12,LAG3,6875578,6875622,+,10,223,45
chr12,LAG3,6875670,6875714,+,13,207,45
chr12,LAG3,6879667,6879667,+,1,10,1
chr12,LAG3,6862247,6862310,-,29,977,64
chr12,CD4,6879667,6879667,+,1,10,1
chr12,CD4,6881668,6881722,+,15,470,55
chr12,GPR162,6925727,6925727,-,1,21,1
chr12,P3H3,6925727,6925727,-,1,21,1
chr12,CDCA3,6951079,6951079,+,1,13,1
chr12,USP5,6951079,6951079,+,1,13,1
chr12,USP5,6960413,6960461,-,25,744,49
chr12,TPI1,6961285,6961335,+,27,561,51
chr12,TPI1,6976666,6976707,+,15,7033,42
chr12,TPI1,6960413,6960461,-,25,744,49
chr12,SPSB2,6961285,6961335,+,27,561,51
chr12,SPSB2,6976666,6976707,+,15,7033,42
chr12,SPSB2,6977271,6977281,+,2,23,11
chr12,SPSB2,6960413,6960461,-,25,744,49
chr12,ATN1,7023699,7023761,+,26,966,63
chr12,ATN1,7036725,7036725,+,1,16,1
chr12,ATN1,7036817,7036817,+,1,15,1
chr12,ATN1,7036868,7036868,+,1,13,1
chr12,C12orf57,7036725,7036725,+,1,16,1
chr12,C12orf57,7036817,7036817,+,1,15,1
chr12,C12orf57,7036868,7036868,+,1,13,1
chr12,C12orf57,7043422,7043422,+,1,16,1
chr12,C12orf57,7045994,7045994,+,1,11,1
chr12,C12orf57,7052977,7052981,+,5,271,5
chr12,C12orf57,7053121,7053121,+,1,12,1
chr12,PTPN6,7043422,7043422,+,1,16,1
chr12,PTPN6,7045994,7045994,+,1,11,1
chr12,PTPN6,7052977,7052981,+,5,271,5
chr12,PTPN6,7053121,7053121,+,1,12,1
chr12,PTPN6,7053178,7053254,+,18,439,77
chr12,PTPN6,7055726,7055740,+,3,57,15
chr12,PHB2,7055726,7055740,+,3,57,15
chr12,PHB2,7060446,7060603,+,54,1524,158
chr12,PHB2,7063243,7063256,+,2,21,14
chr12,PHB2,7063302,7063302,+,1,22,1
chr12,PHB2,7068464,7068505,+,10,199,42
chr12,PHB2,7068709,7068709,+,1,12,1
chr12,PHB2,7062734,7062770,-,3,36,37
chr12,PHB2,7068389,7068391,-,2,32,3
chr12,EMG1,7060446,7060603,+,54,1524,158
chr12,EMG1,7063243,7063256,+,2,21,14
chr12,EMG1,7063302,7063302,+,1,22,1
chr12,EMG1,7068464,7068505,+,10,199,42
chr12,EMG1,7068709,7068709,+,1,12,1
chr12,EMG1,7062734,7062770,-,3,36,37
chr12,EMG1,7068389,7068391,-,2,32,3
chr12,EMG1,7078564,7078564,-,1,21,1
chr12,EMG1,7079784,7079877,-,58,5704,94
chr12,LPCAT3,7068464,7068505,+,10,199,42
chr12,LPCAT3,7068709,7068709,+,1,12,1
chr12,LPCAT3,7080073,7080082,+,9,345,10
chr12,LPCAT3,7068389,7068391,-,2,32,3
chr12,LPCAT3,7078564,7078564,-,1,21,1
chr12,LPCAT3,7079784,7079877,-,58,5704,94
chr12,RBP5,7261167,7261237,+,6,121,71
chr12,RBP5,7261516,7261516,+,1,17,1
chr12,CLSTN3,7282967,7282967,+,1,11,1
chr12,PEX5,7342282,7342299,+,2,27,18
chr12,NANOG,7939073,7939092,+,18,273,20
chr12,NANOG,7939106,7939117,-,4,46,12
chr12,KLRF2,10021952,10021954,-,3,42,3
chr12,KLRK1,10516307,10516313,+,7,151,7
chr12,KLRC4-KLRK1,10516307,10516313,+,7,151,7
chr12,STYK1,10766135,10766210,-,29,537,76
chr12,TAS2R46,11195084,11195084,-,1,12,1
chr12,TAS2R42,11323771,11323814,+,16,559,44
chr12,TAS2R42,11324198,11324222,-,15,469,25
chr12,LRP6,12263907,12264031,+,30,4573,125
chr12,LRP6,12264086,12264087,+,2,45,2
chr12,LRP6,12264337,12264337,+,1,13,1
chr12,LRP6,12264534,12264534,+,1,11,1
chr12,LRP6,12264384,12264396,-,7,134,13
chr12,BORCS5,12510012,12510012,+,1,10,1
chr12,CREBL2,12756839,12756845,-,7,476,7
chr12,GPRC5A,13028401,13028418,+,16,1242,18
chr12,ATF7IP,14518610,14518617,+,4,132,8
chr12,ATF7IP,14518669,14518669,+,1,10,1
chr12,ATF7IP,14520124,14520124,-,1,16,1
chr12,H2AJ,14924060,14924068,-,8,1310,9
chr12,WBP11,14927339,14927339,+,1,23,1
chr12,WBP11,14924060,14924068,-,8,1310,9
chr12,WBP11,14935161,14935162,-,2,26,2
chr12,C12orf60,14956402,14956439,-,31,1535,38
chr12,SMCO3,14956402,14956439,-,31,1535,38
chr12,ART4,14975767,14975770,+,2,24,4
chr12,PDE6H,15114214,15114214,-,1,11,1
chr12,PDE6H,15114493,15114563,-,71,11101,71
chr12,PDE6H,15114662,15114710,-,12,225,49
chr12,MGST1,16500551,16500619,+,29,1293,69
chr12,LMO3,16693267,16693267,-,1,25,1
chr12,AEBP2,19592419,19592476,+,9,140,58
chr12,AEBP2,19592611,19592624,+,5,88,14
chr12,PYROXD1,21590582,21590640,+,8,140,59
chr12,GOLT1B,21654209,21654238,-,2,39,30
chr12,GOLT1B,21654527,21654571,-,19,393,45
chr12,LOC645177,25150507,25150509,+,2,53,3
chr12,LOC645177,25150396,25150415,-,3,31,20
chr12,LRMP,25205035,25205035,+,1,12,1
chr12,LRMP,25205161,25205209,+,10,154,49
chr12,KRAS,25348149,25348213,+,6,84,65
