chrom,ID,start,end,strand,nTSS,nTags,tsrwidth
chr12,RND1,49230928,49250928,-,3,39,23
chr12,ARF3,49309506,49329506,-,4,93,29
chr12,WNT10B,49339123,49359123,-,5,102,24
chr12,DDN,49368932,49388932,-,1,11,1
chr12,KMT2D,49392758,49412758,-,1,18,1
chr12,TUBA1B,49501565,49521565,-,1,15,1
chr12,TUBA1B,49501565,49521565,-,1,11,1
chr12,FAM186B,49961288,49981288,-,2,25,11
chr12,PRPF40B,50004327,50024327,+,2,52,2
chr12,FMNL3,50010282,50030282,-,2,52,2
chr12,TMBIM6,50115592,50135592,+,15,1579,26
chr12,BCDIN3D,50209826,50229826,-,2,42,2
chr12,SMARCD1,50459125,50479125,+,1,20,1
chr12,GPD1,50477791,50497791,+,1,20,1
chr12,COX14,50486019,50506019,+,1,29,1
chr12,CERS5,50503089,50523089,-,1,29,1
chr12,FAM186A,50701092,50721092,-,1,21,1
chr12,DIP2B,50878768,50898768,+,2,65,3
chr12,DIP2B,50878768,50898768,+,1,12,1
chr12,LETMD1,51422110,51442110,+,2,56,2
chr12,CSRNP2,51434988,51454988,-,2,56,2
chr12,TFCP2,51467539,51487539,-,1,28,1
chr12,SMAGP,51619133,51639133,-,7,293,45
chr12,SCN8A,51965020,51985020,+,1,20,1
chr12,GRASP,52384276,52404276,+,3,47,4
chr12,NR4A1,52425226,52445226,+,1,11,1
chr12,ATG101,52443762,52463762,+,13,2507,55
chr12,ATG101,52443762,52463762,+,1,11,1
chr12,SMIM41,52453488,52473488,+,1,20,1
chr12,KRT6B,52820435,52840435,-,1,13,1
chr12,TNS2,53423849,53443849,+,2,30,5
chr12,SPRYD3,53438100,53458100,-,2,30,5
chr12,IGFBP6,53471451,53491451,+,1,11,1
chr12,SOAT2,53477270,53497270,+,14,859,37
chr12,CSAD,53531447,53551447,-,7,785,12
chr12,ITGB7,53565107,53585107,-,1,11,1
chr12,MFSD5,53625879,53645879,+,2,21,7
chr12,ESPL1,53642083,53662083,+,1,13,1
chr12,C12orf10,53673479,53693479,+,20,1158,38
chr12,AAAS,53681244,53701244,-,20,1158,38
chr12,AAAS,53681244,53701244,-,2,30,7
chr12,SP7,53700359,53720359,-,1,14,1
chr12,PCBP2,53825886,53845886,+,6,130,21
chr12,HNRNPA1,54654510,54674510,+,3,38,8
chr12,NFE2,54665895,54685895,-,11,720,29
chr12,NFE2,54665895,54685895,-,3,38,8
chr12,GPR84,54736229,54756229,-,1,20,1
chr12,ZNF385A,54742920,54762920,-,1,20,1
chr12,PDE1B,54935249,54955249,+,1,11,1
chr12,RDH5,56094177,56114177,+,9,128,71
chr12,CD63,56099227,56119227,-,9,128,71
chr12,GDF11,56116906,56136906,+,2,39,2
chr12,GDF11,56116906,56136906,+,1,16,1
chr12,GDF11,56116906,56136906,+,28,3606,39
chr12,ORMDL2,56191825,56211825,+,4,95,11
chr12,DNAJC14,56194744,56214744,-,2,42,4
chr12,DNAJC14,56194744,56214744,-,4,95,11
chr12,MMP19,56209217,56229217,-,2,42,4
chr12,MMP19,56209217,56229217,-,4,95,11
chr12,DGKA,56309792,56329792,+,3,43,6
chr12,DGKA,56309792,56329792,+,1,10,1
chr12,CDK2,56340614,56360614,+,1,10,1
chr12,RAB5B,56347862,56367862,+,1,10,1
chr12,SUOX,56371060,56391060,+,1,12,1
chr12,SUOX,56371060,56391060,+,1,11,1
chr12,RPL41,56490417,56510417,+,7,80,58
chr12,ZC3H10,56492201,56512201,+,7,80,58
chr12,ZC3H10,56492201,56512201,+,12,2125,62
chr12,ESYT1,56501986,56521986,+,12,2125,62
chr12,MYL6,56532143,56552143,+,3,43,11
chr12,SMARCC2,56536143,56556143,-,3,43,11
chr12,SMARCC2,56536143,56556143,-,25,3231,38
chr12,SMARCC2,56536143,56556143,-,1,20,1
chr12,RNF41,56576288,56596288,-,1,15,1
chr12,NABP2,56598126,56618126,+,1,14,1
chr12,SLC39A5,56604501,56624501,+,2,30,3
chr12,SLC39A5,56604501,56624501,+,1,14,1
chr12,ANKRD52,56611591,56631591,-,2,30,3
chr12,ANKRD52,56611591,56631591,-,1,14,1
chr12,CNPY2,56688258,56708258,-,8,172,31
chr12,PAN2,56690007,56710007,-,8,172,31
chr12,PAN2,56690007,56710007,-,3,41,31
chr12,PAN2,56690007,56710007,-,2,50,26
chr12,PAN2,56690007,56710007,-,1,16,1
chr12,APOF,56734352,56754352,-,7,135,44
chr12,SPRYD4,56842362,56862362,+,1,11,1
chr12,GLS2,56844736,56864736,-,1,11,1
chr12,RBMS2,56895604,56915604,+,2,21,2
chr12,ATP5F1B,57011959,57031959,-,1,20,1
chr12,PTGES3,57037133,57057133,-,11,1134,15
chr12,PRIM1,57105364,57125364,-,42,2312,85
chr12,TAC3,57383784,57403784,-,1,12,1
chr12,MYO1A,57402301,57422301,-,1,12,1
chr12,NAB2,57462897,57482897,+,1,16,1
chr12,STAT6,57469191,57489191,-,1,16,1
chr12,LRP1,57502266,57522266,+,1,11,1
chr12,SHMT2,57604143,57624143,+,9,217,34
chr12,SHMT2,57604143,57624143,+,2,26,23
chr12,NDUFA4L2,57608686,57628686,-,9,217,34
chr12,NDUFA4L2,57608686,57628686,-,2,26,23
chr12,NDUFA4L2,57608686,57628686,-,2,24,6
chr12,STAC3,57617241,57637241,-,9,217,34
chr12,STAC3,57617241,57637241,-,2,26,23
chr12,STAC3,57617241,57637241,-,2,24,6
chr12,MBD6,57896607,57916607,+,5,131,6
chr12,DCTN2,57903833,57923833,-,5,131,6
chr12,KIF5A,57923827,57943827,+,16,280,42
chr12,DTX3,57978607,57998607,+,1,13,1
chr12,ARHGEF25,57985218,58005218,+,1,13,1
chr12,ARHGEF25,57985218,58005218,+,1,34,1
chr12,SLC26A10,57993693,58013693,+,1,13,1
chr12,SLC26A10,57993693,58013693,+,1,34,1
chr12,B4GALNT1,58003112,58023112,-,1,34,1
chr12,CDK4,58121510,58141510,-,3,39,20
chr12,MARCHF9,58128886,58148886,+,3,39,20
chr12,MARCHF9,58128886,58148886,+,8,172,21
chr12,CYP27B1,58136117,58156117,-,3,39,20
chr12,CYP27B1,58136117,58156117,-,8,172,21
chr12,METTL1,58142254,58162254,-,8,172,21
chr12,TSFM,58156570,58176570,+,1,24,1
chr12,AVIL,58171159,58191159,-,1,24,1
chr12,ATP23,58315350,58335350,+,1,11,1
chr12,USP15,62634185,62654185,+,1,16,1
chr12,MON2,62840606,62860606,+,2,30,5
chr12,RXYLT1,64153906,64173906,+,1,11,1
chr12,RASSF3,64984275,65004275,+,1,16,1
chr12,GNS,65087229,65107229,-,1,26,1
chr12,MSRB3,65652767,65672767,+,3,41,27
chr12,TMBIM4,66510716,66530716,-,4,79,7
chr12,IRAK3,66562994,66582994,+,8,176,63
chr12,GRIP1,66721211,66741211,-,1,13,1
chr12,MDM2,69182804,69202804,+,3,35,47
chr12,MDM2,69182804,69202804,+,3,154,3
chr12,CPM,69224955,69244955,-,1,10,1
chr12,CPM,69224955,69244955,-,1,46,1
chr12,CCT2,69959669,69979669,+,8,264,54
chr12,BEST3,70057019,70077019,-,1,10,1
chr12,CNOT2,70617494,70637494,+,4,62,6
chr12,TBC1D15,72213539,72233539,+,1,25,1
chr12,ATXN7L3B,74911615,74931615,+,1,17,1
chr12,KRR1,75864643,75884643,-,18,692,70
chr12,NAP1L1,76422369,76442369,-,7,725,12
chr12,ZDHHC17,77138038,77158038,+,1,18,1
chr12,E2F7,77395031,77415031,-,5,197,5
chr12,METTL25,82732308,82752308,+,1,34,1
chr12,ALX1,85653998,85673998,+,2,125,2
chr12,RASSF9,86174481,86194481,-,3,66,3
chr12,C12orf29,88409313,88429313,+,1,16,1
chr12,CEP290,88422793,88442793,-,1,16,1
chr12,DCN,91517054,91537054,-,1,12,1
chr12,NUDT4,93752354,93772354,+,7,247,7
chr12,SOCS2,93946451,93966451,+,1,11,1
chr12,NR2C1,95404185,95424185,-,2,104,2
chr12,CCDC38,96240826,96260826,-,13,374,58
chr12,NEDD1,97281244,97301244,+,1,14,1
chr12,APAF1,99019078,99039078,+,18,360,60
chr12,DRAM1,102251358,102271358,+,1,15,1
chr12,NUP37,102446881,102466881,-,4,51,14
chr12,C12orf73,104323972,104343972,-,16,1276,65
chr12,C12orf73,104323972,104343972,-,5,80,30
chr12,HCFC2,104438309,104458309,+,3,40,51
chr12,EID3,104677517,104697517,+,9,363,14
chr12,EID3,104677517,104697517,+,1,11,1
chr12,WASHC4,105481509,105501509,+,1,18,1
chr12,POLR3B,106731860,106751860,+,1,17,1
chr12,TMEM263,107330563,107350563,+,14,499,58
chr12,MTERF2,107351069,107371069,-,2,32,2
chr12,PWP1,108059819,108079819,+,1,12,1
chr12,ISCU,108935239,108955239,+,1,19,1
chr12,CORO1C,109018885,109038885,-,1,24,1
chr12,SSH1,109165700,109185700,-,2,22,3
chr12,SVOP,109281517,109301517,-,1,11,1
chr12,UNG,109515977,109535977,+,1,11,1
chr12,UBE3B,109895439,109915439,+,1,56,1
chr12,MVK,109991599,110011599,+,2,23,15
chr12,ANKRD13A,110417235,110437235,+,1,28,1
chr12,GPN3,110870291,110890291,-,36,1050,67
chr12,FAM216A,110886650,110906650,+,1,28,1
chr12,FAM216A,110886650,110906650,+,36,1050,67
chr12,FAM216A,110886650,110906650,+,1,16,1
chr12,RAD9B,110920136,110940136,+,9,166,27
chr12,CUX2,111517808,111537808,+,1,14,1
chr12,CUX2,111517808,111537808,+,1,14,1
chr12,SH2B3,111852666,111872666,+,1,13,1
chr12,NAA25,112444493,112464493,-,16,443,59
chr12,TRAFD1,112543364,112563364,+,1,12,1
chr12,PTPN11,112836751,112856751,+,2,51,3
chr12,PTPN11,112836751,112856751,+,2,44,10
chr12,RITA1,113603526,113623526,+,1,15,1
chr12,IQCD,113613251,113633251,-,1,15,1
chr12,SDS,113810250,113830250,-,1,11,1
chr12,MED13L,116376381,116396381,-,1,11,1
chr12,FBXO21,117559796,117579796,-,1,13,1
chr12,NOS1,117625947,117645947,-,3,51,3
chr12,VSIG10,118481398,118501398,-,4,61,15
chr12,TAOK3,118567606,118587606,-,21,383,87
chr12,SUDS3,118794360,118814360,+,1,11,1
chr12,RPLP0,120614503,120634503,-,1,23,1
chr12,PXN,120628250,120648250,-,1,23,1
chr12,PXN,120628250,120648250,-,12,3778,13
chr12,SIRT4,120720124,120740124,+,2,55,33
chr12,SIRT4,120720124,120740124,+,1,11,1
chr12,SIRT4,120720124,120740124,+,24,55355,35
chr12,SIRT4,120720124,120740124,+,14,12233,14
chr12,MSI1,120759133,120779133,-,1,42,1
chr12,TRIAP1,120861767,120881767,-,16,1273,35
chr12,GATC,120864247,120884247,+,16,1273,35
chr12,GATC,120864247,120884247,+,3,36,3
chr12,SRSF9,120879475,120899475,-,3,36,3
chr12,COQ5,120921082,120941082,-,12,1505,39
chr12,RNF10,120952159,120972159,+,3,58,8
chr12,POP5,120996848,121016848,-,1,10,1
chr12,MLEC,121106113,121126113,+,6,94,13
chr12,ACADS,121143629,121163629,+,2,31,3
chr12,SETD1B,122222630,122242630,+,1,11,1
chr12,KNTC1,122991796,123011796,+,1,35,1
chr12,PITPNM2,123448027,123468027,-,13,262,44
chr12,SBNO1,123753656,123773656,-,25,475,123
chr12,DDX55,124066646,124086646,+,18,757,30
chr12,DDX55,124066646,124086646,+,3,59,3
chr12,GTF2H3,124098376,124118376,+,1,11,1
chr12,ZNF664,124437762,124457762,+,1,23,1
chr12,ZNF664-RFLNA,124437762,124457762,+,1,23,1
chr12,SLC15A4,129257739,129277739,-,1,10,1
chr12,GALNT9,132660917,132680917,-,2,39,2
chr12,PGAM5,133267428,133287428,+,1,11,1
chr12,ANKLE2,133282089,133302089,-,1,11,1
chr12,CHFR,133396938,133416938,-,6,1018,6
chr12,CHFR,133396938,133416938,-,1,13,1
chr13,SKA3,21707734,21727734,-,21,581,55
chr13,FGF9,22225212,22245212,+,1,20,1
chr13,NUP58,25855763,25875763,+,1,10,1
chr13,RASL11A,27825314,27845314,+,10,291,27
chr13,RASL11A,27825314,27845314,+,1,14,1
chr13,MTIF3,27989776,28009776,-,8,175,15
chr13,GSX1,28346620,28366620,+,5,322,10
chr13,MEDAG,31460408,31480408,+,5,67,10
chr13,STARD13,33671685,33691685,-,2,28,3
chr13,NBEA,36030886,36050886,+,7,165,33
chr13,EXOSC8,37554923,37574923,+,2,21,24
chr13,SUPT20H,37563449,37583449,-,3,75,7
chr13,SUPT20H,37563449,37583449,-,2,21,24
chr13,SLC25A15,41343747,41363747,+,1,10,1
chr13,WBP4,41615645,41635645,+,2,67,2
chr13,RGCC,42011686,42031686,+,1,19,1
chr13,GPALPP1,45543673,45563673,+,1,17,1
chr13,GTF2F2,45674645,45694645,+,2,26,9
chr13,SLC25A30,45947451,45967451,-,6,153,7
chr13,CPB2,46607322,46627322,-,1,12,1
chr13,FNDC3A,49664453,49684453,+,1,22,1
chr13,KPNA3,50253456,50273456,-,10,167,37
chr13,DLEU7,51377041,51397041,-,1,20,1
chr13,FAM124A,51776534,51796534,+,1,20,1
chr13,SERPINE3,51895168,51915168,+,1,20,1
chr13,CKAP2,53010107,53030107,+,2,22,12
chr13,HNRNPA1L2,53171660,53191660,+,2,33,2
chr13,SUGT1,53206971,53226971,+,1,28,1
chr13,PCDH17,58185878,58205878,+,1,21,1
chr13,MZT1,73262505,73282505,-,2,101,2
chr13,BORA,73282061,73302061,+,2,23,17
chr13,PIBF1,73336271,73356271,+,1,11,1
chr13,PIBF1,73336271,73356271,+,2,24,3
chr13,KLF5,73613143,73633143,+,1,15,1
chr13,UCHL3,76103886,76123886,+,13,527,44
chr13,CLN5,77546216,77566216,+,1,13,1
chr13,CLN5,77546216,77566216,+,1,16,1
chr13,FBXL3,77559395,77579395,-,1,13,1
chr13,MYCBP2,77598792,77618792,-,2,43,9
chr13,GPR180,95234111,95254111,+,1,10,1
chr13,MBNL2,97854587,97874587,+,3,86,3
chr13,ZIC2,100614038,100634038,+,2,31,4
chr13,POGLUT2,103416631,103436631,-,2,41,2
chr13,BIVM,103431469,103451469,+,1,11,1
chr13,ARGLU1,107174021,107194021,-,1,15,1
chr13,COL4A2,110939631,110959631,+,5,594,5
chr13,ING1,111347784,111367784,+,2,24,2
chr13,ING1,111347784,111367784,+,1,12,1
chr13,ING1,111347784,111367784,+,1,19,1
chr13,MCF2L,113678960,113698960,+,1,12,1
chr13,CUL4A,113843927,113863927,+,1,11,1
chr13,TFDP1,114219068,114239068,+,1,42,1
chr13,GRK1,114301534,114321534,+,1,12,1
chr14,PARP2,20791773,20811773,+,1,11,1
chr14,PARP2,20791773,20811773,+,6,299,14
chr14,APEX1,20903385,20923385,+,1,10,1
chr14,PIP4P1,20906012,20926012,-,8,263,21
chr14,PIP4P1,20906012,20926012,-,1,10,1
chr14,PNP,20917538,20937538,+,8,263,21
chr14,PNP,20917538,20937538,+,1,10,1
chr14,PNP,20917538,20937538,+,1,11,1
chr14,ANG,21136923,21156923,+,2,49,30
chr14,RNASE4,21136923,21156923,+,2,49,30
chr14,ARHGEF40,21518463,21538463,+,1,13,1
chr14,ARHGEF40,21518463,21538463,+,1,24,1
chr14,ZNF219,21538236,21558236,-,1,13,1
chr14,ZNF219,21538236,21558236,-,1,24,1
chr14,TMEM253,21547096,21567096,+,2,21,12
chr14,RPGRIP1,21736136,21756136,+,12,573,26
chr14,CHD8,21833358,21853358,-,3,36,3
chr14,ABHD4,23047147,23067147,+,32,1053,65
chr14,OR6J1,23082471,23102471,-,2,30,3
chr14,SLC7A7,23222431,23242431,-,5,182,11
chr14,MMP14,23285794,23305794,+,12,408,20
chr14,REM2,23332431,23352431,+,10,169,111
chr14,PRMT5,23369738,23389738,-,1,59,1
chr14,HAUS4,23395437,23415437,-,2,25,11
chr14,C14orf93,23436110,23456110,-,2,53,5
chr14,PSMB11,23491421,23511421,+,15,637,20
chr14,CDH24,23496270,23516270,-,15,637,20
chr14,C14orf119,23544714,23564714,+,4,52,18
chr14,LMLN2,23548271,23568271,-,6,112,58
chr14,LMLN2,23548271,23568271,-,4,52,18
chr14,PPP1R3E,23744861,23764861,-,1,18,1
chr14,BCL2L2,23756069,23776069,+,2,23,7
chr14,PABPN1,23771215,23791215,+,2,23,7
chr14,PABPN1,23771215,23791215,+,7,155,12
chr14,EFS,23805615,23825615,-,6,114,13
chr14,IL25,23822070,23842070,+,6,114,13
chr14,IL25,23822070,23842070,+,1,15,1
chr14,CMTM5,23826255,23846255,+,1,15,1
chr14,MYH6,23831199,23851199,-,1,15,1
chr14,NGDN,23918912,23938912,+,1,12,1
chr14,DHRS4,24402979,24422979,+,2,53,13
chr14,EMC9,24588174,24608174,-,21,496,71
chr14,PSME2,24592574,24612574,-,21,496,71
chr14,RNF31,24596707,24616707,+,21,496,71
chr14,RNF31,24596707,24616707,+,5,106,17
chr14,IRF9,24610474,24630474,+,1,13,1
chr14,IRF9,24610474,24630474,+,5,106,17
chr14,REC8,24621289,24641289,+,3,44,29
chr14,IPO4,24629425,24649425,-,3,44,29
chr14,TM9SF1,24639244,24659244,-,2,35,15
chr14,TSSK4,24654902,24674902,+,2,35,15
chr14,TSSK4,24654902,24674902,+,2,44,23
chr14,CHMP4A,24658787,24678787,-,2,44,23
chr14,MDP1,24663149,24683149,-,2,44,23
chr14,MDP1,24663149,24683149,-,2,23,3
chr14,NEDD8-MDP1,24663143,24683143,-,2,44,23
chr14,NEDD8-MDP1,24663143,24683143,-,2,23,3
chr14,NEDD8,24666063,24686063,-,2,23,3
chr14,GMPR2,24682135,24702135,+,1,21,1
chr14,GMPR2,24682135,24702135,+,2,23,3
chr14,GMPR2,24682135,24702135,+,16,435,32
chr14,TINF2,24688849,24708849,-,1,21,1
chr14,TINF2,24688849,24708849,-,16,435,32
chr14,TGM1,24698320,24718320,-,1,21,1
chr14,TGM1,24698320,24718320,-,16,435,32
chr14,TGM1,24698320,24718320,-,1,10,1
chr14,NFATC4,24818288,24838288,+,2,38,3
chr14,KHNYN,24879160,24899160,+,1,11,1
chr14,SDR39U1,24888972,24908972,-,1,11,1
chr14,G2E3,31008364,31028364,+,1,10,1
chr14,NPAS3,33388085,33408085,+,1,51,1
chr14,SPTSSA,34881994,34901994,-,2,26,3
chr14,SNX6,35010299,35030299,-,12,4877,21
chr14,SNX6,35010299,35030299,-,17,5390,31
chr14,CFL2,35159588,35179588,-,5,212,5
chr14,BAZ1A,35201937,35221937,-,1,52,1
chr14,NFKBIA,35850716,35870716,-,1,10,1
chr14,NKX2-1,36965602,36985602,-,1,11,1
chr14,PAX9,37111065,37131065,+,2,38,2
chr14,PAX9,37111065,37131065,+,1,13,1
chr14,SLC25A21,37127126,37147126,-,1,11,1
chr14,GEMIN2,39563488,39583488,+,13,248,119
chr14,FANCM,45585142,45605142,+,3,95,4
chr14,LRR1,50045658,50065658,+,7,4070,7
chr14,LRR1,50045658,50065658,+,1,19,1
chr14,LRR1,50045658,50065658,+,21,4638,24
chr14,RPL36AL,50065248,50085248,-,1,12,1
chr14,MGAT2,50067517,50087517,+,30,786,44
chr14,DNAAF2,50071892,50091892,-,1,13,1
chr14,DNAAF2,50071892,50091892,-,30,786,44
chr14,KLHDC2,50214871,50234871,+,2,60,3
chr14,NEMF,50230239,50250239,-,2,60,3
chr14,L2HGDH,50689152,50709152,-,1,18,1
chr14,NID2,52451527,52471527,-,28,817,84
chr14,PTGER2,52761030,52781030,+,1,12,1
chr14,DLGAP5,55594853,55614853,-,17,3141,31
chr14,FBXO34,55718872,55738872,+,1,12,1
chr14,TBPL2,55860928,55880928,-,1,30,1
chr14,TMEM260,57026516,57046516,+,1,25,1
chr14,TMEM260,57026516,57046516,+,1,11,1
chr14,NAA30,57837304,57857304,+,1,15,1
chr14,ACTR10,58646867,58666867,+,17,948,21
chr14,ARID4A,58745273,58765273,+,6,109,26
chr14,KIAA0586,58886399,58906399,+,2,32,4
chr14,JKAMP,59931235,59951235,+,3,31,54
chr14,SIX1,61090139,61110139,-,1,13,1
chr14,HIF1A,62144340,62164340,+,13,467,21
chr14,HIF1A,62144340,62164340,+,1,10,1
chr14,SNAPC1,62209138,62229138,+,1,31,1
chr14,MTHFD1,64835071,64855071,+,1,11,1
chr14,ZBTB1,64951488,64971488,+,1,21,1
chr14,PPP1R36,64996679,65016679,+,1,15,1
chr14,SPTB,65213117,65233117,-,2,24,2
chr14,GPX2,65385876,65405876,-,1,24,1
chr14,RAB15,65392534,65412534,-,1,11,1
chr14,FNTB,65433613,65453613,+,1,16,1
chr14,EIF2S1,67807045,67827045,+,4,83,5
chr14,PLEK2,67833701,67853701,-,1,18,1
chr14,PIGH,68036035,68056035,-,1,24,1
chr14,ARG2,68066637,68086637,+,1,12,1
chr14,RDH11,68123517,68143517,-,10,172,27
chr14,RDH12,68148603,68168603,+,5,91,36
chr14,ZFYVE26,68193239,68213239,-,1,12,1
chr14,GALNT16,69706875,69726875,+,1,13,1
chr14,SLC39A9,69845409,69865409,+,1,13,1
chr14,SLC39A9,69845409,69865409,+,27,871,70
chr14,SUSD6,70058313,70078313,+,1,18,1
chr14,SRSF5,70213859,70233859,+,1,14,1
chr14,SLC10A1,70222133,70242133,-,1,14,1
chr14,SLC10A1,70222133,70242133,-,10,770,34
chr14,SLC10A1,70222133,70242133,-,1,10,1
chr14,SYNJ2BP,70813216,70833216,-,10,186,27
chr14,NUMB,73721918,73741918,-,1,14,1
chr14,NUMB,73721918,73741918,-,1,11,1
chr14,HEATR4,73925189,73945189,-,1,27,1
chr14,ELMSAN1,74161825,74181825,-,5,103,12
chr14,ZNF410,74333562,74353562,+,1,18,1
chr14,BBOF1,74466052,74486052,+,1,16,1
chr14,ISCA2,74940468,74960468,+,2,50,5
chr14,ISCA2,74940468,74960468,+,12,308,43
chr14,LTBP2,74944886,74964886,-,2,50,5
chr14,LTBP2,74944886,74964886,-,12,308,43
chr14,ACYP1,75499946,75519946,-,1,11,1
chr14,ZC2HC1C,75516344,75536344,+,1,11,1
chr14,TMED10,75578172,75598172,-,1,20,1
chr14,JDP2,75878837,75898837,+,8,333,9
chr14,JDP2,75878837,75898837,+,1,12,1
chr14,FLVCR2,76051883,76071883,+,3,56,5
chr14,TTLL5,76107589,76127589,+,4,66,20
chr14,GPATCH2L,76600697,76620697,+,1,20,1
chr14,ISM2,77920737,77940737,-,3,66,5
chr14,ISM2,77920737,77940737,-,1,28,1
chr14,SNW1,78163942,78183942,-,12,832,27
chr14,STON2,81706996,81726996,-,1,12,1
chr14,FLRT2,85979693,85999693,+,3,104,7
chr14,FLRT2,85979693,85999693,+,1,12,1
chr14,GALC,88379358,88399358,-,1,24,1
chr14,KCNK10,88626452,88646452,-,1,18,1
chr14,PSMC1,90704283,90724283,+,5,67,25
chr14,NRDE2,90714204,90734204,-,5,67,25
chr14,CALM1,90844594,90864594,+,9,998,42
chr14,TRIP11,92412335,92432335,-,31,1103,129
chr14,CPSF2,92568313,92588313,+,19,382,45
chr14,COX8C,93793528,93813528,+,1,12,1
chr14,IFI27L1,94527656,94547656,+,1,29,1
chr14,IFI27L1,94527656,94547656,+,10,284,14
chr14,SERPINA3,95058728,95078728,+,1,11,1
chr14,C14orf132,96485699,96505699,+,4,84,4
chr14,GSKIP,96811073,96831073,+,1,12,1
chr14,PAPOLA,96949202,96969202,+,9,131,61
chr14,CCNK,99927746,99947746,+,1,13,1
chr14,CCDC85C,99946527,99966527,-,4,75,11
chr14,CCDC85C,99946527,99966527,-,1,13,1
chr14,HHIPL1,100091447,100111447,+,1,25,1
chr14,CYP46A1,100130635,100150635,+,1,12,1
chr14,EML1,100239750,100259750,+,1,18,1
chr14,YY1,100685481,100705481,+,1,15,1
chr14,WDR25,100822822,100842822,+,1,15,1
chr14,WDR25,100822822,100842822,+,6,138,15
chr14,WDR25,100822822,100842822,+,6,92,24
chr14,PPP2R5C,102256172,102276172,+,1,11,1
chr14,DYNC1H1,102410910,102430910,+,4,162,4
chr14,DYNC1H1,102410910,102430910,+,2,25,3
chr14,MOK,102675173,102695173,-,1,13,1
chr14,ZNF839,102766083,102786083,+,1,13,1
chr14,ZNF839,102766083,102786083,+,1,11,1
chr14,TECPR2,102809278,102829278,+,1,13,1
chr14,EXOC3L4,103546481,103566481,+,1,10,1
chr14,EIF5,103781225,103801225,+,3,109,3
chr14,MARK3,103831752,103851752,+,3,39,6
chr14,TRMT61A,103975533,103995533,+,1,21,1
chr14,TRMT61A,103975533,103995533,+,4,162,5
chr14,XRCC3,104143954,104163954,-,1,20,1
chr14,PPP1R13B,104179532,104199532,-,3,47,14
chr14,TDRD9,104374793,104394793,+,17,727,49
chr14,RD3L,104386763,104406763,-,17,727,49
chr14,C14orf180,105027597,105047597,+,1,30,1
chr14,AKT1,105215686,105235686,-,2,30,3
chr14,ZBTB42,105247438,105267438,+,2,33,38
chr14,CLBA1,105432616,105452616,+,1,18,1
chr14,NUDT14,105621825,105641825,-,2,20,15
chr14,TEX22,105844875,105864875,+,1,12,1
chr14,CRIP1,105933223,105953223,+,4,71,4
chr14,TEDC1,105937586,105957586,+,4,71,4
chr14,TEDC1,105937586,105957586,+,2,77,2
chr15,TUBGCP5,22813499,22833499,+,1,19,1
chr15,NDN,23910547,23930547,-,2,35,2
chr15,SNRPN,25180139,25200139,+,9,348,42
chr15,SNRPN,25180139,25200139,+,1,16,1
chr15,SNURF,25180134,25200134,+,1,16,1
chr15,GREM1,32990685,33010685,+,11,3940,11
chr15,FMN1,33421985,33441985,-,1,10,1
chr15,PGBD4,34374284,34394284,+,13,252,21
chr15,EMC4,34497217,34517217,+,2,24,3
chr15,SLC12A6,34502197,34522197,-,11,247,49
chr15,SLC12A6,34502197,34522197,-,2,24,3
chr15,NUTM1,34615516,34635516,+,24,702,42
chr15,LPCAT4,34630834,34650834,-,24,702,42
chr15,GOLGA8A,34651269,34671269,-,1,17,1
chr15,FSIP1,39872232,39892232,-,11,4242,11
chr15,FSIP1,39872232,39892232,-,1,18,1
chr15,FSIP1,39872232,39892232,-,1,11,1
chr15,FSIP1,39872232,39892232,-,1,15,1
chr15,FSIP1,39872232,39892232,-,1,10,1
chr15,FSIP1,39872232,39892232,-,1,17,1
chr15,FSIP1,39872232,39892232,-,1,13,1
chr15,FSIP1,39872232,39892232,-,7,787,11
chr15,EIF2AK4,40206316,40226316,+,1,11,1
chr15,EIF2AK4,40206316,40226316,+,2,30,4
chr15,PLCB2,40572868,40592868,-,4,289,4
chr15,PLCB2,40572868,40592868,-,1,14,1
chr15,PHGR1,40623234,40643234,+,4,95,11
chr15,DISP2,40630420,40650420,+,4,95,11
chr15,GCHFR,41036266,41056266,+,1,28,1
chr15,DNAJC17,41037359,41057359,-,1,28,1
chr15,C15orf62,41042178,41062178,+,1,28,1
chr15,PPP1R14D,41087649,41107649,-,2,35,3
chr15,PPP1R14D,41087649,41107649,-,1,15,1
chr15,LTK,41775835,41795835,-,1,12,1
chr15,RPAP1,41789374,41809374,-,1,12,1
chr15,GANC,42546366,42566366,+,4,84,19
chr15,HAUS2,42821036,42841036,+,1,14,1
chr15,HAUS2,42821036,42841036,+,1,13,1
chr15,TMEM62,43405784,43425784,+,8,224,12
chr15,EPB42,43469425,43489425,-,4,52,38
chr15,PPIP5K1,43805660,43825660,-,9,198,33
chr15,ELL3,44044818,44064818,-,1,17,1
chr15,ELL3,44044818,44064818,-,1,15,1
chr15,SERINC4,44066372,44086372,-,49,2442,63
chr15,HYPK,44072797,44092797,+,49,2442,63
chr15,MFAP1,44076690,44096690,-,49,2442,63
chr15,MFAP1,44076690,44096690,-,5,148,23
chr15,WDR76,44099200,44119200,+,2,20,4
chr15,CTDSPL2,44699827,44719827,+,1,11,1
chr15,PATL2,44937930,44957930,-,1,14,1
chr15,BLOC1S6,45859758,45879758,+,1,11,1
